date,product_id,base_price,price,competitor_price,discount_pct,seasonality,demand,revenue,true_elasticity
2023-02-05,P1,124.94481426168349,124.94481426168349,127.06775762430982,0.0,1.0288951476677128,54,6747.019970130908,-1.153923631610765
2023-02-06,P1,124.94481426168349,124.94481426168349,132.08430347636315,0.0,1.1189453373921527,63,7871.5232984860595,-1.153923631610765
2023-02-07,P1,124.94481426168349,118.69757354859931,119.9356027138248,0.05,1.2093930497380205,83,9851.898604533742,-1.153923631610765
2023-02-08,P1,124.94481426168349,124.94481426168349,128.61105179083478,0.0,1.234031155661095,79,9870.640326672996,-1.153923631610765
2023-02-09,P1,124.94481426168349,124.94481426168349,121.86222276970469,0.0,1.1759889089431173,68,8496.247369794477,-1.153923631610765
2023-02-10,P1,124.94481426168349,118.69757354859931,125.56736032677341,0.05,1.0807089419103597,62,7359.249560013157,-1.153923631610765
2023-02-11,P1,124.94481426168349,124.94481426168349,125.00194119068578,0.0,1.02193321129047,52,6497.130341607542,-1.153923631610765
2023-02-12,P1,124.94481426168349,118.69757354859931,118.30834725163325,0.05,1.0461595504327208,66,7834.0398542075545,-1.153923631610765
2023-02-13,P1,124.94481426168349,124.94481426168349,128.8215283408714,0.0,1.1374105534447334,59,7371.744041439326,-1.153923631610765
2023-02-14,P1,124.94481426168349,99.95585140934679,120.05164240514333,0.2,1.2290119844724003,106,10595.32024939076,-1.153923631610765
2023-02-15,P1,124.94481426168349,118.69757354859931,122.71614221251416,0.05,1.253700393773568,80,9495.805883887944,-1.153923631610765
2023-02-16,P1,124.94481426168349,124.94481426168349,126.36581122573787,0.0,1.1943967291934574,71,8871.081812579529,-1.153923631610765
2023-02-17,P1,124.94481426168349,112.45033283551514,122.91764113890714,0.1,1.097313320926355,74,8321.324629828121,-1.153923631610765
2023-02-18,P1,124.94481426168349,124.94481426168349,126.56836463454232,0.0,1.0373367475628068,59,7371.744041439326,-1.153923631610765
2023-02-19,P1,124.94481426168349,112.45033283551514,133.06245894220848,0.1,1.0616206663607712,66,7421.721967143999,-1.153923631610765
2023-02-20,P1,124.94481426168349,118.69757354859931,126.50970339470075,0.05,1.1538829653767877,72,8546.22529549915,-1.153923631610765
2023-02-21,P1,124.94481426168349,124.94481426168349,126.35849155179021,0.0,1.2464435157010845,71,8871.081812579529,-1.153923631610765
2023-02-22,P1,124.94481426168349,124.94481426168349,126.7757085487593,0.0,1.2711042225253613,62,7746.578484224377,-1.153923631610765
2023-02-23,P1,124.94481426168349,118.69757354859931,126.03703817218775,0.05,1.210614542453102,64,7596.644707110356,-1.153923631610765
2023-02-24,P1,124.94481426168349,118.69757354859931,117.50245455231953,0.05,1.1118771658624753,71,8427.527721950551,-1.153923631610765
2023-02-25,P1,124.94481426168349,118.69757354859931,120.25201557709185,0.05,1.0507849110219516,56,6647.0641187215615,-1.153923631610765
2023-02-26,P1,124.94481426168349,118.69757354859931,130.96325683831205,0.05,1.0750542697664494,67,7952.737427756154,-1.153923631610765
2023-02-27,P1,124.94481426168349,124.94481426168349,119.52445152001961,0.0,1.1681236811268956,62,7746.578484224377,-1.153923631610765
2023-02-28,P1,124.94481426168349,99.95585140934679,119.38780350205107,0.2,1.2614348416822214,103,10295.45269516272,-1.153923631610765
2023-03-01,P1,124.94481426168349,118.69757354859931,130.4340994254518,0.05,1.2859902419313196,75,8902.318016144947,-1.153923631610765
2023-03-02,P1,124.94481426168349,124.94481426168349,125.02604020997028,0.0,1.2244071489919024,74,9245.916255364578,-1.153923631610765
2023-03-03,P1,124.94481426168349,118.69757354859931,116.1586620174509,0.05,1.124189263755292,67,7952.737427756154,-1.153923631610765
2023-03-04,P1,124.94481426168349,99.95585140934679,118.2546910484597,0.2,1.062082668936553,99,9895.629289525332,-1.153923631610765
2023-03-05,P1,124.94481426168349,99.95585140934679,124.16932934804959,0.2,1.0862655390763807,104,10395.408546572067,-1.153923631610765
2023-03-06,P1,124.94481426168349,112.45033283551514,119.65469007058262,0.1,1.1799261739304487,69,7759.072965650545,-1.153923631610765
2023-03-07,P1,124.94481426168349,124.94481426168349,119.15957811993158,0.0,1.2737685498849796,64,7996.468112747743,-1.153923631610765
2023-03-08,P1,124.94481426168349,124.94481426168349,126.0267171923906,0.0,1.2981425666750193,71,8871.081812579529,-1.153923631610765
2023-03-09,P1,124.94481426168349,99.95585140934679,126.38763776250467,0.2,1.2355745207737707,101,10095.540992344026,-1.153923631610765
2023-03-10,P1,124.94481426168349,112.45033283551514,125.3084581374158,0.1,1.1340710577269086,69,7759.072965650545,-1.153923631610765
2023-03-11,P1,124.94481426168349,118.69757354859931,130.39520166503442,0.05,1.0710661749501227,71,8427.527721950551,-1.153923631610765
2023-03-12,P1,124.94481426168349,112.45033283551514,116.33818209701302,0.1,1.0950918822398308,68,7646.62263281503,-1.153923631610765
2023-03-13,P1,124.94481426168349,99.95585140934679,126.84678119840332,0.2,1.1891192774854284,108,10795.231952209453,-1.153923631610765
2023-03-14,P1,124.94481426168349,112.45033283551514,128.16244113675444,0.1,1.283265770026752,122,13718.940605932847,-1.153923631610765
2023-03-15,P1,124.94481426168349,112.45033283551514,133.25915027807423,0.1,1.3073849569974596,99,11132.582950716,-1.153923631610765
2023-03-16,P1,124.94481426168349,124.94481426168349,122.97525140098303,0.0,1.2439547023742912,71,8871.081812579529,-1.153923631610765
2023-03-17,P1,124.94481426168349,124.94481426168349,125.97575140461923,0.0,1.1413792365159183,55,6871.964784392592,-1.153923631610765
2023-03-18,P1,124.94481426168349,124.94481426168349,139.4050434962953,0.0,1.0776051452718471,46,5747.46145603744,-1.153923631610765
2023-03-19,P1,124.94481426168349,124.94481426168349,122.35513429018349,0.0,1.1014052947288766,58,7246.799227177642,-1.153923631610765
2023-03-20,P1,124.94481426168349,124.94481426168349,121.99654229592196,0.0,1.1955696683011314,70,8746.136998317845,-1.153923631610765
2023-03-21,P1,124.94481426168349,124.94481426168349,134.69288460725684,0.0,1.2897887681492832,69,8621.19218405616,-1.153923631610765
2023-03-22,P1,124.94481426168349,124.94481426168349,120.38203810454203,0.0,1.3135833746238765,71,8871.081812579529,-1.153923631610765
2023-03-23,P1,124.94481426168349,118.69757354859931,139.8696969597277,0.05,1.249426159748184,89,10564.084045825339,-1.153923631610765
2023-03-24,P1,124.94481426168349,112.45033283551514,112.29326104451549,0.1,1.1460078128568654,80,8996.02662684121,-1.153923631610765
2023-03-25,P1,124.94481426168349,124.94481426168349,122.16792360988264,0.0,1.0816047481244389,47,5872.406270299124,-1.153923631610765
2023-03-26,P1,124.94481426168349,124.94481426168349,128.0995913505198,0.0,1.1051142159311242,63,7871.5232984860595,-1.153923631610765
2023-03-27,P1,124.94481426168349,124.94481426168349,122.85669222561896,0.0,1.1991837992294359,61,7621.633669962693,-1.153923631610765
2023-03-28,P1,124.94481426168349,118.69757354859931,135.97403186865463,0.05,1.293242944112985,81,9614.503457436544,-1.153923631610765
2023-03-29,P1,124.94481426168349,118.69757354859931,127.30187485216237,0.05,1.3166479266612068,92,10920.176766471137,-1.153923631610765
2023-03-30,P1,124.94481426168349,124.94481426168349,115.45294435213826,0.0,1.251909542783491,63,7871.5232984860595,-1.153923631610765
2023-03-31,P1,124.94481426168349,124.94481426168349,123.46176953667428,0.0,1.1478896605664024,72,8996.02662684121,-1.153923631610765
2023-04-01,P1,124.94481426168349,124.94481426168349,104.69583697281392,0.0,1.0830069790472123,51,6372.185527345858,-1.153923631610765
2023-04-02,P1,124.94481426168349,118.69757354859931,112.48180911081015,0.05,1.1061648570125344,58,6884.45926581876,-1.153923631610765
2023-04-03,P1,124.94481426168349,124.94481426168349,122.19575042882187,0.0,1.1999092561374716,64,7996.468112747743,-1.153923631610765
2023-04-04,P1,124.94481426168349,112.45033283551514,125.31033345825267,0.1,1.2935782035406715,110,12369.536611906666,-1.153923631610765
2023-04-05,P1,124.94481426168349,124.94481426168349,118.8130934566124,0.0,1.3165341692747192,73,9120.971441102894,-1.153923631610765
2023-04-06,P1,124.94481426168349,124.94481426168349,123.68001336363832,0.0,1.2513688360809478,66,8246.357741271111,-1.153923631610765
2023-04-07,P1,124.94481426168349,124.94481426168349,125.6539844425783,0.0,1.1469974880444616,64,7996.468112747743,-1.153923631610765
2023-04-08,P1,124.94481426168349,124.94481426168349,121.10192610592122,0.0,1.081791502108969,69,8621.19218405616,-1.153923631610765
2023-04-09,P1,124.94481426168349,99.95585140934679,123.99657623633784,0.2,1.1045419809929498,104,10395.408546572067,-1.153923631610765
2023-04-10,P1,124.94481426168349,124.94481426168349,121.90595168142303,0.0,1.1977355180464682,64,7996.468112747743,-1.153923631610765
2023-04-11,P1,124.94481426168349,124.94481426168349,121.26291075724465,0.0,1.2907896843140256,74,9245.916255364578,-1.153923631610765
2023-04-12,P1,124.94481426168349,112.45033283551514,130.89225672647038,0.1,1.3132437522371774,103,11582.38428205806,-1.153923631610765
2023-04-13,P1,124.94481426168349,124.94481426168349,130.02295958461812,0.0,1.2478118812692918,70,8746.136998317845,-1.153923631610765
2023-04-14,P1,124.94481426168349,112.45033283551514,128.39164817637626,0.1,1.1433442340721867,73,8208.874296992606,-1.153923631610765
2023-04-15,P1,124.94481426168349,124.94481426168349,124.81423697290231,0.0,1.0779759448309594,57,7121.854412915959,-1.153923631610765
2023-04-16,P1,124.94481426168349,99.95585140934679,120.76414373288281,0.2,1.1002691237212394,109,10895.1878036188,-1.153923631610765
2023-04-17,P1,124.94481426168349,112.45033283551514,123.58490738640926,0.1,1.1926941097128299,91,10232.980288031878,-1.153923631610765
2023-04-18,P1,124.94481426168349,99.95585140934679,122.39646886235856,0.2,1.284917827086736,117,11694.834614893574,-1.153923631610765
2023-04-19,P1,124.94481426168349,124.94481426168349,133.1004546158066,0.0,1.3068243950029197,69,8621.19218405616,-1.153923631610765
2023-04-20,P1,124.94481426168349,124.94481426168349,123.45031936485222,0.0,1.2412902632816123,71,8871.081812579529,-1.153923631610765
2023-04-21,P1,124.94481426168349,99.95585140934679,126.96995949676128,0.2,1.1369828801665487,100,9995.58514093468,-1.153923631610765
2023-04-22,P1,124.94481426168349,124.94481426168349,136.8915228776408,0.0,1.071615642542786,62,7746.578484224377,-1.153923631610765
2023-04-23,P1,124.94481426168349,118.69757354859931,118.65998151790822,0.05,1.0934082525453552,58,6884.45926581876,-1.153923631610765
2023-04-24,P1,124.94481426168349,112.45033283551514,129.75942729857198,0.1,1.1848581444386186,87,9783.178956689817,-1.153923631610765
2023-04-25,P1,124.94481426168349,124.94481426168349,124.86830572375034,0.0,1.27604778879169,61,7621.633669962693,-1.153923631610765
2023-04-26,P1,124.94481426168349,112.45033283551514,111.88797029137189,0.1,1.2973691946538428,105,11807.28494772909,-1.153923631610765
2023-04-27,P1,124.94481426168349,124.94481426168349,119.78773456534446,0.0,1.2318985622420162,63,7871.5232984860595,-1.153923631610765
2023-04-28,P1,124.94481426168349,124.94481426168349,128.77962888152297,0.0,1.1280056822129763,68,8496.247369794477,-1.153923631610765
2023-04-29,P1,124.94481426168349,124.94481426168349,126.47517939805854,0.0,1.0628028358787371,53,6622.075155869225,-1.153923631610765
2023-04-30,P1,124.94481426168349,124.94481426168349,128.43770403531698,0.0,1.0840588676274525,62,7746.578484224377,-1.153923631610765
2023-05-01,P1,124.94481426168349,112.45033283551514,115.89828280750172,0.1,1.1743412637418644,69,7759.072965650545,-1.153923631610765
2023-05-02,P1,124.94481426168349,124.94481426168349,120.79522553512429,0.0,1.2643082076478627,76,9495.805883887946,-1.153923631610765
2023-05-03,P1,124.94481426168349,124.94481426168349,126.88712866349323,0.0,1.2850152757538447,78,9745.695512411312,-1.153923631610765
2023-05-04,P1,124.94481426168349,124.94481426168349,123.05612194803206,0.0,1.2197729818121672,64,7996.468112747743,-1.153923631610765
2023-05-05,P1,124.94481426168349,118.69757354859931,126.96091479069551,0.05,1.1165428325192959,62,7359.249560013157,-1.153923631610765
2023-05-06,P1,124.94481426168349,124.94481426168349,128.02274532206766,0.0,1.051665333052908,56,6996.909598654275,-1.153923631610765
2023-05-07,P1,124.94481426168349,124.94481426168349,129.25630990459157,0.0,1.07235655893731,54,6747.019970130908,-1.153923631610765
2023-05-08,P1,124.94481426168349,99.95585140934679,125.37995122324061,0.2,1.161295989264189,113,11295.011209256187,-1.153923631610765
2023-05-09,P1,124.94481426168349,99.95585140934679,125.55502036123298,0.2,1.2498693375774623,102,10195.496843753373,-1.153923631610765
2023-05-10,P1,124.94481426168349,118.69757354859931,139.1620428931066,0.05,1.2699418016922823,80,9495.805883887944,-1.153923631610765
2023-05-11,P1,124.94481426168349,124.94481426168349,138.39626337294834,0.0,1.2050893738901811,59,7371.744041439326,-1.153923631610765
2023-05-12,P1,124.94481426168349,118.69757354859931,124.25179575703758,0.05,1.1027605716946152,73,8664.92286904775,-1.153923631610765
2023-05-13,P1,124.94481426168349,124.94481426168349,119.6988697815457,0.0,1.0383646563135336,51,6372.185527345858,-1.153923631610765
2023-05-14,P1,124.94481426168349,124.94481426168349,131.39571754601175,0.0,1.0584710398513224,46,5747.46145603744,-1.153923631610765
2023-05-15,P1,124.94481426168349,124.94481426168349,127.07984610749837,0.0,1.1459115108172975,72,8996.02662684121,-1.153923631610765
2023-05-16,P1,124.94481426168349,124.94481426168349,128.51415968951628,0.0,1.2329405790890424,71,8871.081812579529,-1.153923631610765
2023-05-17,P1,124.94481426168349,99.95585140934679,116.69699962001845,0.2,1.2523673763570482,132,13194.172386033777,-1.153923631610765
2023-05-18,P1,124.94481426168349,112.45033283551514,124.48494790217273,0.1,1.188060688308786,79,8883.576294005696,-1.153923631610765
2023-05-19,P1,124.94481426168349,99.95585140934679,114.24245048455667,0.2,1.0868587777357335,110,10995.143655028147,-1.153923631610765
2023-05-20,P1,124.94481426168349,124.94481426168349,126.66677344199509,0.0,1.023093699457688,55,6871.964784392592,-1.153923631610765
2023-05-21,P1,124.94481426168349,124.94481426168349,114.98404087759585,0.0,1.0426036858749115,52,6497.130341607542,-1.153923631610765
2023-05-22,P1,124.94481426168349,99.95585140934679,126.56528171340516,0.2,1.1284109426473128,103,10295.45269516272,-1.153923631610765
2023-05-23,P1,124.94481426168349,112.45033283551514,124.97757291605012,0.1,1.2137674424350946,84,9445.827958183272,-1.153923631610765
2023-05-24,P1,124.94481426168349,124.94481426168349,122.98927980755316,0.0,1.2325468738196454,54,6747.019970130908,-1.153923631610765
2023-05-25,P1,124.94481426168349,124.94481426168349,125.69633002972023,0.0,1.1689338845186428,65,8121.412927009427,-1.153923631610765
2023-05-26,P1,124.94481426168349,124.94481426168349,131.5696807728548,0.0,1.0690680672854826,65,8121.412927009427,-1.153923631610765
2023-05-27,P1,124.94481426168349,124.94481426168349,127.02085988685073,0.0,1.0060739303783668,49,6122.295898822491,-1.153923631610765
2023-05-28,P1,124.94481426168349,112.45033283551514,125.66238150227394,0.1,1.0249846141831656,81,9108.476959676726,-1.153923631610765
2023-05-29,P1,124.94481426168349,112.45033283551514,137.81880259740996,0.1,1.1090480877081301,89,10008.079622360847,-1.153923631610765
2023-05-30,P1,124.94481426168349,124.94481426168349,118.57023449643832,0.0,1.1926279870860852,61,7621.633669962693,-1.153923631610765
2023-05-31,P1,124.94481426168349,118.69757354859931,128.9766331691772,0.05,1.2107677420099259,83,9851.898604533742,-1.153923631610765
2023-06-01,P1,124.94481426168349,124.94481426168349,122.23569628503216,0.0,1.1479863500453094,58,7246.799227177642,-1.153923631610765
2023-06-02,P1,124.94481426168349,124.94481426168349,131.55704680765547,0.0,1.0496464511021595,45,5622.516641775757,-1.153923631610765
2023-06-03,P1,124.94481426168349,124.94481426168349,130.4802666096336,0.0,0.9875521792141685,51,6372.185527345858,-1.153923631610765
2023-06-04,P1,124.94481426168349,124.94481426168349,134.33040040312693,0.0,1.0058693463338324,53,6622.075155869225,-1.153923631610765
2023-06-05,P1,124.94481426168349,99.95585140934679,131.07677699541262,0.2,1.088103756870099,100,9995.58514093468,-1.153923631610765
2023-06-06,P1,124.94481426168349,124.94481426168349,114.30337413659133,0.0,1.1698287891576702,61,7621.633669962693,-1.153923631610765
2023-06-07,P1,124.94481426168349,124.94481426168349,124.90608674392678,0.0,1.1873458339866527,65,8121.412927009427,-1.153923631610765
2023-06-08,P1,124.94481426168349,124.94481426168349,116.795479289153,0.0,1.1255218776613696,63,7871.5232984860595,-1.153923631610765
2023-06-09,P1,124.94481426168349,124.94481426168349,118.06502852636112,0.0,1.0288755922442936,57,7121.854412915959,-1.153923631610765
2023-06-10,P1,124.94481426168349,118.69757354859931,124.55324285333916,0.05,0.9677970586816138,64,7596.644707110356,-1.153923631610765
2023-06-11,P1,124.94481426168349,124.94481426168349,122.15427509772302,0.0,0.9855351025518524,49,6122.295898822491,-1.153923631610765
2023-06-12,P1,124.94481426168349,124.94481426168349,121.63216727976413,0.0,1.065881696444906,52,6497.130341607542,-1.153923631610765
2023-06-13,P1,124.94481426168349,124.94481426168349,115.98571589163322,0.0,1.1457004952736891,59,7371.744041439326,-1.153923631610765
2023-06-14,P1,124.94481426168349,124.94481426168349,137.21892510205848,0.0,1.1626208272611183,61,7621.633669962693,-1.153923631610765
2023-06-15,P1,124.94481426168349,124.94481426168349,128.15957555483033,0.0,1.1018662596150164,65,8121.412927009427,-1.153923631610765
2023-06-16,P1,124.94481426168349,112.45033283551514,124.24307389643359,0.1,1.0070567212366235,67,7534.172299979515,-1.153923631610765
2023-06-17,P1,124.94481426168349,124.94481426168349,120.34427015754477,0.0,0.9470950685044273,53,6622.075155869225,-1.153923631610765
2023-06-18,P1,124.94481426168349,118.69757354859931,123.22650010103483,0.05,0.9642767813277757,44,5222.69323613837,-1.153923631610765
2023-06-19,P1,124.94481426168349,118.69757354859931,121.03076687985983,0.05,1.0427041830879593,49,5816.181103881366,-1.153923631610765
2023-06-20,P1,124.94481426168349,124.94481426168349,128.54670439469766,0.0,1.12059302734529,61,7621.633669962693,-1.153923631610765
2023-06-21,P1,124.94481426168349,124.94481426168349,118.87081860629046,0.0,1.1369512976053244,60,7496.68885570101,-1.153923631610765
2023-06-22,P1,124.94481426168349,124.94481426168349,114.90895740638612,0.0,1.0773625628100256,58,7246.799227177642,-1.153923631610765
2023-06-23,P1,124.94481426168349,124.94481426168349,123.77717297054012,0.0,0.9845062674578205,52,6497.130341607542,-1.153923631610765
2023-06-24,P1,124.94481426168349,124.94481426168349,120.90551781526732,0.0,0.9257464404355127,43,5372.6270132523905,-1.153923631610765
2023-06-25,P1,124.94481426168349,118.69757354859931,126.30810420087224,0.05,0.9424026826361588,62,7359.249560013157,-1.153923631610765
2023-06-26,P1,124.94481426168349,124.94481426168349,124.89500725225949,0.0,1.0189073499634398,62,7746.578484224377,-1.153923631610765
2023-06-27,P1,124.94481426168349,118.69757354859931,139.777821577454,0.05,1.0948705078091372,73,8664.92286904775,-1.153923631610765
2023-06-28,P1,124.94481426168349,124.94481426168349,118.46488785688526,0.0,1.1107095187870981,57,7121.854412915959,-1.153923631610765
2023-06-29,P1,124.94481426168349,124.94481426168349,133.66428763636821,0.0,1.0523661534590858,48,5997.351084560807,-1.153923631610765
2023-06-30,P1,124.94481426168349,124.94481426168349,116.20762597452119,0.0,0.9615512701059923,53,6622.075155869225,-1.153923631610765
2023-07-01,P1,124.94481426168349,124.94481426168349,122.08289142564828,0.0,0.9040607841294184,44,5497.571827514073,-1.153923631610765
2023-07-02,P1,124.94481426168349,124.94481426168349,121.24398681999472,0.0,0.920230036798201,44,5497.571827514073,-1.153923631610765
2023-07-03,P1,124.94481426168349,99.95585140934679,109.30947308289622,0.2,0.9948363119545736,94,9395.850032478598,-1.153923631610765
2023-07-04,P1,124.94481426168349,99.95585140934679,123.4520482949877,0.2,1.0689059789217166,86,8596.203221203825,-1.153923631610765
2023-07-05,P1,124.94481426168349,124.94481426168349,126.42743682036222,0.0,1.0842760636492668,59,7371.744041439326,-1.153923631610765
2023-07-06,P1,124.94481426168349,99.95585140934679,128.07416451009414,0.2,1.027239543365724,82,8196.379815566437,-1.153923631610765
2023-07-07,P1,124.94481426168349,124.94481426168349,137.70992921470588,0.0,0.9385246352946985,57,7121.854412915959,-1.153923631610765
2023-07-08,P1,124.94481426168349,124.94481426168349,120.80524413734013,0.0,0.8823525970112678,49,6122.295898822491,-1.153923631610765
2023-07-09,P1,124.94481426168349,124.94481426168349,126.69252576705554,0.0,0.8980804038315371,34,4248.1236848972385,-1.153923631610765
2023-07-10,P1,124.94481426168349,124.94481426168349,126.56736324854201,0.0,0.9708401606160251,46,5747.46145603744,-1.153923631610765
2023-07-11,P1,124.94481426168349,124.94481426168349,117.8283216768637,0.0,1.0430759926934614,56,6996.909598654275,-1.153923631610765
2023-07-12,P1,124.94481426168349,124.94481426168349,120.87263719076351,0.0,1.0580342848310405,56,6996.909598654275,-1.153923631610765
2023-07-13,P1,124.94481426168349,118.69757354859931,121.18417102288049,0.05,1.0023471325769067,65,7715.342280658955,-1.153923631610765
2023-07-14,P1,124.94481426168349,124.94481426168349,128.25462849191794,0.0,0.9157603080637015,55,6871.964784392592,-1.153923631610765
2023-07-15,P1,124.94481426168349,99.95585140934679,113.88567894341409,0.2,0.8609367032605265,68,6796.997895835582,-1.153923631610765
2023-07-16,P1,124.94481426168349,99.95585140934679,127.26345187230191,0.2,0.8762750100083679,73,7296.777152882316,-1.153923631610765
2023-07-17,P1,124.94481426168349,112.45033283551514,127.99374310415811,0.1,0.9472669014543985,75,8433.774962663636,-1.153923631610765
2023-07-18,P1,124.94481426168349,124.94481426168349,127.05389935704528,0.0,1.0177551499224793,51,6372.185527345858,-1.153923631610765
2023-07-19,P1,124.94481426168349,112.45033283551514,122.95520234370628,0.1,1.0323647551752466,68,7646.62263281503,-1.153923631610765
2023-07-20,P1,124.94481426168349,124.94481426168349,126.7551075453149,0.0,0.978049924651285,62,7746.578484224377,-1.153923631610765
2023-07-21,P1,124.94481426168349,112.45033283551514,123.25678908843072,0.1,0.8935884293226306,67,7534.172299979515,-1.153923631610765
2023-07-22,P1,124.94481426168349,124.94481426168349,112.21215968718464,0.0,0.8401236880559992,40,4997.79257046734,-1.153923631610765
2023-07-23,P1,124.94481426168349,124.94481426168349,131.51436911896351,0.0,0.8551300892537534,41,5122.737384729023,-1.153923631610765
2023-07-24,P1,124.94481426168349,124.94481426168349,126.98720826128466,0.0,0.924458406959207,48,5997.351084560807,-1.153923631610765
2023-07-25,P1,124.94481426168349,118.69757354859931,130.51991946802988,0.05,0.9933106675258432,60,7121.854412915958,-1.153923631610765
2023-07-26,P1,124.94481426168349,124.94481426168349,115.70773006924138,0.0,1.0076397484497122,59,7371.744041439326,-1.153923631610765
2023-07-27,P1,124.94481426168349,124.94481426168349,128.12702196841255,0.0,0.9547002911852005,57,7121.854412915959,-1.153923631610765
2023-07-28,P1,124.94481426168349,124.94481426168349,126.08097653462106,0.0,0.8723305479642555,47,5872.406270299124,-1.153923631610765
2023-07-29,P1,124.94481426168349,118.69757354859931,118.12663548795298,0.05,0.8202153932971643,45,5341.390809686969,-1.153923631610765
2023-07-30,P1,124.94481426168349,112.45033283551514,125.39190577252272,0.1,0.8349522969456955,54,6072.317973117818,-1.153923631610765
